ax,ay,az,gx,gy,gz,mx,my,mz,t_stamp
-0.021664204825209258,0.03222620076552661,1.0123486392518883,0.4501342755,-0.122070312,0.137329101,156.29999999999998,-143.7,-65.7,11218
-0.02191038897095027,0.032843560933448576,1.007073492387004,0.625610349,0.1754760735,0.1144409175,156.29999999999998,-143.7,-66.3,11445
-0.02117183653372723,0.03333744906778615,1.0059944850737321,0.366210936,0.2975463855,0.0839233395,158.7,-141.29999999999998,-66.3,11672
-0.022156573116691284,0.02950981602666996,1.00671382328258,-0.0534057615,0.030517578,-0.1144409175,158.7,-148.5,-65.7,11898
-0.021787296898079764,0.029262871959501172,1.0041961395516126,-0.0534057615,0.0228881835,-0.0381469725,163.5,-143.7,-64.5,12123
-0.02191038897095027,0.03222620076552661,1.0058745953722574,0.045776367,0.1449584955,-0.0381469725,156.29999999999998,-143.7,-66.89999999999999,12350
-0.021294928606597735,0.032843560933448576,1.007073492387004,0.0534057615,0.1296997065,-0.061035156,158.7,-141.29999999999998,-66.3,12629
-0.02031019202363368,0.03296703296703297,1.0093513967150223,0.015258789,-0.0076293945,0.015258789,158.7,-143.7,-66.3,12914
-0.019079271294928608,0.03197925669835782,1.0086320585061743,0.0839233395,0.0686645505,0.0076293945,156.29999999999998,-143.7,-65.7,13198
-0.020433284096504186,0.03197925669835782,1.0051552571634097,0.0381469725,0.122070312,-0.0686645505,151.5,-146.1,-65.7,13484
-0.021664204825209258,0.03173231263118904,1.0056348159693083,-0.015258789,0.106811523,-0.0228881835,158.7,-143.7,-67.5,13769
-0.020433284096504186,0.03222620076552661,1.008392279103225,0.076293945,0.015258789,-0.015258789,158.7,-143.7,-65.7,14054
-0.021048744460856722,0.032473144832695394,1.0062342644766815,0.0686645505,0.1449584955,-0.0381469725,156.29999999999998,-146.1,-65.1,14338
-0.02141802067946824,0.03346092110137054,1.007792830595852,0.122070312,0.091552734,0.0076293945,158.7,-143.7,-65.1,14624
-0.021664204825209258,0.03309050500061736,1.00671382328258,-0.015258789,0.213623046,0.0228881835,163.5,-136.5,-65.7,14908
-0.020064007877892663,0.03309050500061736,1.0053950365663589,0.076293945,0.0839233395,-0.0991821285,149.1,-143.7,-65.1,15194
-0.022648941408173313,0.03197925669835782,1.0058745953722574,-0.076293945,0.0381469725,-0.076293945,163.5,-143.7,-64.5,15479
-0.02141802067946824,0.03222620076552661,1.0051552571634097,-0.0839233395,0.0534057615,-0.015258789,156.29999999999998,-146.1,-66.89999999999999,15764
-0.023141309699655343,0.03148536856402025,1.0073132717899533,0.030517578,0.0686645505,0.0228881835,158.7,-146.1,-65.1,16048
-0.021048744460856722,0.032596616866279786,1.0079127202973264,-0.0228881835,0.137329101,0.0076293945,161.1,-148.5,-65.1,16334
-0.021294928606597735,0.031361896530435855,1.0038364704471885,0.0381469725,0.0991821285,-0.061035156,161.1,-141.29999999999998,-65.7,16620
-0.019694731659281144,0.032596616866279786,1.007073492387004,0.061035156,0.061035156,0.0381469725,156.29999999999998,-143.7,-66.89999999999999,16906
-0.021664204825209258,0.03197925669835782,1.0075530511929025,0.061035156,0.076293945,-0.015258789,156.29999999999998,-146.1,-67.5,17191
-0.02191038897095027,0.031361896530435855,1.0039563601486632,-0.0228881835,0.1144409175,-0.015258789,151.5,-146.1,-65.7,17476
-0.020925652387986212,0.030868008396098285,1.0081524997002758,0.0076293945,0.0228881835,0.0,161.1,-141.29999999999998,-63.9,17761
-0.020433284096504186,0.03025064822817632,1.007792830595852,0.0534057615,0.137329101,0.0,158.7,-143.7,-65.1,18046
-0.023387493845396356,0.03210272873194221,1.0052751468648844,0.0839233395,-0.061035156,-0.0076293945,158.7,-146.1,-66.3,18331
-0.021664204825209258,0.03321397703420175,1.0039563601486632,0.122070312,-0.030517578,-0.015258789,158.7,-146.1,-64.5,18617
-0.02141802067946824,0.03272008889986418,1.007792830595852,-0.0381469725,0.0228881835,0.0381469725,163.5,-141.29999999999998,-66.3,18902
-0.020433284096504186,0.03210272873194221,1.005754705670783,-0.091552734,0.0686645505,-0.0076293945,158.7,-146.1,-65.7,19191
-0.02191038897095027,0.032596616866279786,1.0059944850737321,0.0839233395,0.137329101,-0.091552734,156.29999999999998,-148.5,-66.89999999999999,19476
-0.02191038897095027,0.03321397703420175,1.0056348159693083,0.045776367,0.0839233395,-0.015258789,149.1,-143.7,-66.3,19764
-0.022525849335302807,0.031608840597604645,1.0061143747752068,0.015258789,0.1602172845,-0.045776367,153.9,-146.1,-65.1,20048
-0.023510585918266862,0.03309050500061736,1.0071933820884786,-0.0076293945,0.122070312,-0.0991821285,156.29999999999998,-146.1,-64.5,20334
-0.021048744460856722,0.031238424496851463,1.004316029253087,-0.0839233395,0.061035156,-0.045776367,163.5,-136.5,-65.7,20618
-0.02117183653372723,0.03173231263118904,1.0071933820884786,0.0,0.076293945,-0.076293945,158.7,-143.7,-65.1,20903
-0.021787296898079764,0.030621064328929498,1.0056348159693083,0.0,0.091552734,-0.0076293945,156.29999999999998,-146.1,-65.1,21187
-0.020802560315115706,0.030497592295345103,1.0069536026855292,0.091552734,0.045776367,0.076293945,153.9,-146.1,-64.5,21472
-0.022156573116691284,0.03222620076552661,1.0061143747752068,0.030517578,0.0991821285,0.0839233395,163.5,-143.7,-67.5,21759
-0.0206794682422452,0.032473144832695394,1.0056348159693083,-0.0228881835,0.137329101,-0.106811523,156.29999999999998,-143.7,-65.7,22044
-0.020556376169374693,0.03321397703420175,1.0085121688046996,0.030517578,0.0076293945,0.0076293945,156.29999999999998,-143.7,-66.3,22329
-0.0224027572624323,0.032843560933448576,1.008392279103225,0.106811523,0.076293945,0.0228881835,163.5,-146.1,-65.1,22614
-0.020556376169374693,0.03173231263118904,1.0055149262678336,-0.015258789,0.1144409175,0.0,158.7,-143.7,-65.7,22901
-0.020433284096504186,0.03309050500061736,1.004316029253087,-0.106811523,0.137329101,0.0381469725,151.5,-146.1,-67.5,23186
-0.02031019202363368,0.032843560933448576,1.0073132717899533,0.0381469725,0.091552734,0.0381469725,161.1,-143.7,-66.3,23471
-0.021664204825209258,0.03321397703420175,1.0074331614914278,0.045776367,0.061035156,-0.0228881835,153.9,-146.1,-67.5,23755
-0.022279665189561794,0.033954809235708115,1.0076729408943772,0.0534057615,0.106811523,0.015258789,156.29999999999998,-136.5,-64.5,24039
-0.023633677991137372,0.029880232127423138,1.007792830595852,-0.015258789,0.2212524405,-0.030517578,153.9,-141.29999999999998,-67.5,24329
-0.020556376169374693,0.030497592295345103,1.0062342644766815,0.030517578,0.0686645505,-0.0381469725,158.7,-143.7,-66.3,24615
-0.01981782373215165,0.030991480429682677,1.0040762498501379,-0.0228881835,0.0228881835,0.0228881835,156.29999999999998,-143.7,-65.1,24900
-0.020556376169374693,0.032596616866279786,1.0056348159693083,-0.045776367,0.061035156,-0.030517578,153.9,-143.7,-66.89999999999999,25185
-0.020556376169374693,0.031361896530435855,1.0071933820884786,-0.0381469725,0.076293945,-0.1144409175,153.9,-146.1,-66.89999999999999,25473
-0.020802560315115706,0.03197925669835782,1.008032609998801,-0.0228881835,-0.030517578,-0.076293945,158.7,-150.9,-65.7,25759
-0.01883308714918759,0.03197925669835782,1.0045558086560364,-0.061035156,0.076293945,-0.122070312,156.29999999999998,-148.5,-65.1,26044
-0.02117183653372723,0.03222620076552661,1.0046756983575111,0.0839233395,0.106811523,-0.1602172845,151.5,-146.1,-66.89999999999999,26328
-0.023387493845396356,0.032473144832695394,1.0045558086560364,-0.061035156,0.1144409175,-0.076293945,153.9,-138.9,-66.3,26613
-0.017848350566223536,0.03272008889986418,1.0045558086560364,0.0991821285,0.1602172845,0.0,151.5,-143.7,-64.5,26901
